P32234	GO:0005525
P25386	GO:0042802
Q93008	GO:0070410
Q93008	GO:0004197
Q93008	GO:0008234
Q93008	GO:0004843
O00507	GO:0008234
O00507	GO:0004843
Q8LGG8	GO:0016208
P0AED0	GO:0042802
P46888	GO:0032947
P37903	GO:0005524
P39177	GO:0004017
Q6DRC5	GO:0032183
Q6DRC5	GO:0070140
Q5W0Q7	GO:0032183
Q5W0Q7	GO:0070140
Q9C5I1	GO:0047350
Q9C5I1	GO:0010491
Q9C5I1	GO:0017103
Q9C5I1	GO:0003983
Q9C5I1	GO:0047338
P20153	GO:0003677
P20153	GO:0004884
P20153	GO:0042562
P20153	GO:0005500
P20153	GO:0008289
P20153	GO:0046982
P20153	GO:0042803
P20153	GO:0000976
Q9Y2C2	GO:0008146
Q9BVJ6	GO:0044822
Q5QF96	GO:0015265
Q13336	GO:0015265
Q13336	GO:0015204
Q8VHL0	GO:0015204
Q8VHL0	GO:0005372
P97689	GO:0015204
Q15849	GO:0050839
Q15849	GO:0015204
Q8R4T9	GO:0015204
Q62668	GO:0015204
P17559	GO:0097160
Q5T230	GO:0003713
Q6J1H4	GO:0071837
Q6J1H4	GO:0003713
P21814	GO:0030414
P42945	GO:0030515
Q9Y3A2	GO:0044822
Q12220	GO:0030515
Q05946	GO:0030515
Q8TED0	GO:0044822
Q04305	GO:0030515
Q02931	GO:0034511
Q9Y5J1	GO:0044822
O75691	GO:0044822
Q9BRU9	GO:0044822
Q12339	GO:0070181
P40498	GO:0019843
P40498	GO:0034511
Q969X6	GO:0044822
Q02354	GO:0030515
P53276	GO:0030515
P53276	GO:0000049
P38882	GO:0030515
O64503	GO:0005459
O64503	GO:0005460
P21373	GO:0003951
P21373	GO:0042736
Q29Q28	GO:0005459
Q9M9S6	GO:0005460
P46939	GO:0003779
P46939	GO:0005178
P46939	GO:0019901
P46939	GO:0017166
Q765I2	GO:0001664
O95399	GO:0005179
O95399	GO:0005102
O14607	GO:0032452
P79457	GO:0051864
P79457	GO:0000978
Q72CX3	GO:0033219
Q72CX3	GO:0015265
P43672	GO:0016887
P43672	GO:0003677
Q10988	GO:1990043
Q10988	GO:0004519
Q10988	GO:0000404
O48652	GO:0003914
Q9FN03	GO:0003682
Q9FN03	GO:0042803
Q8K245	GO:0017124
Q8K245	GO:0000149
P0A698	GO:0016887
P0A698	GO:0003677
P56428	GO:0042802
P9WMQ1	GO:0043140
P9WMQ1	GO:0016887
P9WMQ1	GO:0032564
P9WMQ1	GO:0008094
P9WMQ1	GO:0000287
P9WMP9	GO:0003678
P9WMP9	GO:0008094
P9WMP9	GO:0000287
P03018	GO:0003678
P03018	GO:0015616
P03018	GO:0017116
Q02322	GO:0042802
P0AED5	GO:0000156
Q2YD98	GO:0000993
P42604	GO:0008198
P0A6L7	GO:0051287
Q8VZC0	GO:0048040
Q8NBZ7	GO:0070403
Q8NBZ7	GO:0042803
Q8NBZ7	GO:0048040
Q5PQX0	GO:0048040
Q9LZI2	GO:0048040
Q9UBK9	GO:0048487
Q9UBK9	GO:0003682
Q9UBK9	GO:0008017
Q9UBK9	GO:0001106
P24215	GO:0008198
P24215	GO:0030145
P24215	GO:0008927
P39160	GO:0008866
P19425	GO:0004867
P37288	GO:0005080
P37288	GO:0005000
P30560	GO:0017046
P30560	GO:0031894
P30560	GO:0005000
P47901	GO:0005080
P47901	GO:0005000
P48974	GO:0004930
P48974	GO:0017046
P48974	GO:0042803
P48974	GO:0005000
E9Q6I0	GO:0016503
P30518	GO:0005000
Q00788	GO:0017046
Q00788	GO:0005000
P51863	GO:0008553
O13753	GO:0005524
P32366	GO:0046961
O15342	GO:0046961
Q3E7B6	GO:0042625
Q09604	GO:0043565
Q09604	GO:0003700
O61460	GO:0005003
O61460	GO:0019904
O61460	GO:0004713
Q06708	GO:0042802
Q06708	GO:0030674
P25591	GO:0043495
P39968	GO:0043495
Q54WZ2	GO:0042802
Q16572	GO:0005277
O35304	GO:0008504
Q62666	GO:0042166
Q12241	GO:0005484
Q07468	GO:0017137
Q07468	GO:0005088
P32912	GO:0032266
P32912	GO:0005484
P63026	GO:0019905
P63027	GO:0043621
P63027	GO:0019905
P63044	GO:0005516
P63044	GO:0005543
P63044	GO:0000149
P63044	GO:0019905
P63045	GO:0048306
P63045	GO:0042802
P63045	GO:0044325
P63045	GO:0017022
P63045	GO:0008022
P63045	GO:0032403
P63045	GO:0000149
P63045	GO:0017075
P63025	GO:0000149
P63025	GO:0017075
Q9JHW5	GO:0005484
Q9JHW5	GO:0019905
Q9BV40	GO:0019869
Q9WUF4	GO:0005484
Q9WUF4	GO:0019905
P23642	GO:0000009
P25051	GO:0008716
Q9P0L0	GO:0098641
Q9P0L0	GO:0033149
Q9P0L0	GO:0008017
Q9P0L0	GO:0019904
Q9P0L0	GO:0046982
Q9P0L0	GO:0004871
Q9Z270	GO:0046982
P9WF21	GO:0097351
P9WF19	GO:0015643
O95292	GO:0048487
O95292	GO:0098641
O95292	GO:0019899
O95292	GO:0033149
O95292	GO:0008017
O95292	GO:0046982
O95292	GO:0042803
Q4QNL7	GO:0004540
P9WFB9	GO:0004540
P96917	GO:0004521
P96917	GO:0000287
Q15904	GO:0005215
Q9R1Q9	GO:0017137
P09052	GO:0004004
Q6EMK4	GO:0098641
Q6EMK4	GO:0050431
P84843	GO:0019855
P84843	GO:0005245
P50552	GO:0098641
P50552	GO:0005522
O23654	GO:0002020
P17255	GO:0046961
P11574	GO:0051015
P21281	GO:0015078
P21281	GO:0046961
Q8W4E2	GO:0051015
P16140	GO:0046961
P21283	GO:0046961
Q9Z1G3	GO:0008553
Q8NEY4	GO:0046983
Q99L60	GO:0008553
Q9HDW6	GO:0005524
P31412	GO:0046961
O59941	GO:0046961
O59823	GO:0005524
P32610	GO:0046961
Q39258	GO:0046961
P36543	GO:0051117
P50518	GO:0008553
Q9D593	GO:0008553
O13687	GO:0005524
P22203	GO:0046961
P50408	GO:0042625
O43046	GO:0005524
P39111	GO:0046961
O75348	GO:0051117
Q9CR51	GO:0016887
Q9CR51	GO:0008553
Q9WTT4	GO:0016887
Q9WTT4	GO:0008553
Q96LB4	GO:0051117
Q8BMC1	GO:0008553
O74174	GO:0005524
P48836	GO:0046961
O14265	GO:0005524
P41807	GO:0046961
P25515	GO:0015078
Q9URZ8	GO:0005524
P32842	GO:0046961
P54642	GO:0046961
P27449	GO:0046933
P27449	GO:0046961
P27449	GO:0031625
P50515	GO:0046961
Q99437	GO:0005215
O14046	GO:0005524
P23968	GO:0008553
P23968	GO:0046961
P52735	GO:0005085
P52735	GO:0005089
Q60992	GO:0005154
Q60992	GO:0005085
Q9UKW4	GO:0005096
Q9UKW4	GO:0005085
Q9UKW4	GO:0005089
Q9UKW4	GO:0005070
Q9R0C8	GO:0005154
Q9R0C8	GO:0005085
Q9R0C8	GO:0030676
Q9R0C8	GO:0005089
Q9NHV9	GO:0030676
P15498	GO:0005085
P15498	GO:0046934
P15498	GO:0005089
P15498	GO:0003700
P27870	GO:0030676
P27870	GO:0005089
P54100	GO:0005085
Q2NKI2	GO:0031490
Q2NKI2	GO:0001162
Q2NKI2	GO:0003700
Q2NKI2	GO:0001227
Q801E1	GO:0043565
Q9WTP9	GO:0031490
Q9WTP9	GO:0001162
Q9WTP9	GO:0001227
Q04301	GO:0015174
P38358	GO:0015174
P25594	GO:0015174
E6Z0R3	GO:0005524
E6Z0R3	GO:0000287
E6Z0R3	GO:0070733
E6Z0R3	GO:0042803
P19320	GO:0050839
P19320	GO:0005178
P19320	GO:0008131
P29534	GO:0005178
Q96JH7	GO:0004843
Q8CF97	GO:0004843
Q9H320	GO:0003682
Q99385	GO:0015369
Q99385	GO:0015386
O14599	GO:0032399
Q9SRH5	GO:0008308
P21796	GO:0044325
P21796	GO:0019901
P21796	GO:0008308
Q60932	GO:0008308
Q9Z2L0	GO:0005253
Q9Z2L0	GO:0032403
P04840	GO:0008308
P45880	GO:0008308
P40478	GO:0008308
Q9SMX3	GO:0008308
Q9Y277	GO:0008308
Q9FKM2	GO:0008308
Q01501	GO:0015288
Q01501	GO:0005244
Q94920	GO:0008308
Q39249	GO:0046422
Q90578	GO:0004040
O05619	GO:0050608
Q9PTN2	GO:1902098
Q9PTN2	GO:0008434
Q9PTN2	GO:1902121
Q9PTN2	GO:0004879
Q9PTN2	GO:0008134
Q9PTN2	GO:0005499
Q1L673	GO:0008434
P11473	GO:1902098
P11473	GO:0008434
P11473	GO:0003677
P11473	GO:1902121
P11473	GO:0038186
P11473	GO:0046965
P48281	GO:0003677
P48281	GO:0004879
P13053	GO:1902098
P13053	GO:0008434
P13053	GO:0043565
P13053	GO:0003700
P13053	GO:0005499
P04014	GO:0003677
P04014	GO:0003678
P04014	GO:0030911
P06789	GO:0004003
P06931	GO:0008270
P03126	GO:0030165
P06463	GO:0008270
P06933	GO:0008270
P03129	GO:0019904
P06788	GO:0008270
P15691	GO:0005125
P15691	GO:0008083
P15691	GO:0042803
P67965	GO:0008083
P67965	GO:0005172
P15692	GO:0042056
P15692	GO:0005125
P15692	GO:0050840
P15692	GO:0001968
P15692	GO:0008083
P15692	GO:0008201
P15692	GO:0042802
P15692	GO:0038191
P15692	GO:0005161
P15692	GO:0046982
P15692	GO:0048018
P15692	GO:0043183
P15692	GO:0043184
P15692	GO:0005172
Q00731	GO:0042056
Q00731	GO:0050840
Q00731	GO:0005102
P16612	GO:0042056
P16612	GO:0008083
P16612	GO:0019838
P16612	GO:0042803
P16612	GO:0043184
P16612	GO:0005172
P49765	GO:0042056
P49765	GO:0043183
P49766	GO:0046982
P49766	GO:0042803
P49767	GO:0042056
P97953	GO:0043185
O35757	GO:0008083
O35757	GO:0043185
O43915	GO:0042056
O43915	GO:0005161
O43915	GO:0005172
P97946	GO:0008083
P97946	GO:0042803
P97946	GO:0043185
O35251	GO:0008083
O35251	GO:0005172
P87377	GO:0043565
P87377	GO:0003700
P87377	GO:0008134
P87377	GO:0044212
Q94918	GO:0005154
Q94918	GO:0008201
Q91926	GO:0043565
Q9STX2	GO:0035671
P40080	GO:0001671
O73682	GO:0008083
P17948	GO:0019838
P17948	GO:0036332
P17948	GO:0004714
P17948	GO:0005021
P17948	GO:0036326
P17948	GO:0036327
P35969	GO:0042802
P35969	GO:0005021
P53767	GO:0005524
P53767	GO:0019838
P53767	GO:0004716
P53767	GO:0004714
P53767	GO:0005021
P35968	GO:0019838
P35968	GO:0051879
P35968	GO:0005178
P35968	GO:0004713
P35968	GO:0004716
P35968	GO:0004714
P35968	GO:0038085
P35968	GO:0005021
P35918	GO:0019838
O08775	GO:0019838
O08775	GO:0005021
P35916	GO:0019838
P35916	GO:0019903
P35916	GO:0004714
P35916	GO:0005021
P35917	GO:0005021
Q91ZT1	GO:0019838
Q91ZT1	GO:0005021
Q8AXB3	GO:0004713
Q99990	GO:0003713
Q99NC0	GO:0008022
Q8BGW8	GO:0008022
Q8BGW8	GO:0003713
P85442	GO:0008022
Q9P2U7	GO:0005313
Q9P2U7	GO:0015321
Q9P2U7	GO:0015319
Q3TXX4	GO:0008068
Q62634	GO:0005315
Q62634	GO:0015321
Q8BLE7	GO:0005313
Q9JI12	GO:0005313
Q8BFU8	GO:0005313
A0A0H3AIG7	GO:0016881
A0A0H3AIG7	GO:0005524
A0A0H3AIG7	GO:0000287
Q6X0I2	GO:0004872
Q26366	GO:0008022
Q9SJT7	GO:0009678
Q9SJT7	GO:0045735
Q8W4S4	GO:0009678
Q8W4S4	GO:0045735
P38329	GO:0015379
P40337	GO:0019899
P40337	GO:0008134
P40337	GO:0061630
P40337	GO:0004842
P40338	GO:0032403
Q64259	GO:0032403
Q64259	GO:0008134
Q10038	GO:0008579
Q10038	GO:0017017
Q10038	GO:0051019
P40522	GO:0000977
P40522	GO:0001133
Q08438	GO:0004864
O13880	GO:1901603
O13880	GO:1901604
O13880	GO:0015295
P53241	GO:0015225
Q9H598	GO:0005276
O35633	GO:0015495
O35633	GO:0015187
O35458	GO:0015187
A2SY66	GO:0004553
Q00341	GO:0098641
Q00341	GO:0008289
Q00341	GO:0044822
P83627	GO:0005184
Q12045	GO:0008017
Q9SUM4	GO:0042802
Q9SUM4	GO:0035064
O81645	GO:0051015
P09327	GO:0051015
P09327	GO:0005509
P09327	GO:0042802
P09327	GO:0035727
P09327	GO:0005546
P09327	GO:0042803
Q62468	GO:0043027
O15195	GO:0005200
P08670	GO:0003725
P08670	GO:0001948
P08670	GO:0042802
P08670	GO:1990254
P08670	GO:0008022
P08670	GO:0097110
P08670	GO:0005200
P20152	GO:0005212
P20152	GO:0005198
P31000	GO:0019900
P31000	GO:0019901
P31000	GO:0051721
P31000	GO:0005198
P19826	GO:0005200
P12003	GO:0051393
P12003	GO:0045294
P12003	GO:0008013
P12003	GO:0045296
P12003	GO:0051371
P12003	GO:0042803
P12003	GO:0097110
P12003	GO:0017166
Q54MH2	GO:0051015
Q54MH2	GO:0008013
P18206	GO:0003779
P18206	GO:0045294
P18206	GO:0098641
P18206	GO:0002162
P18206	GO:0031625
P85972	GO:0017048
O60504	GO:0005200
O60504	GO:0017166
Q9R1Z8	GO:0008134
Q9MA75	GO:0051019
Q9MA75	GO:0043565
Q9MA75	GO:0003700
Q6PFW1	GO:0033857
Q6PFW1	GO:0000829
Q6PFW1	GO:0000832
Q6PFW1	GO:0000828
Q6PFW1	GO:0000827
Q06685	GO:0000829
Q06685	GO:0052723
Q06685	GO:0052724
Q06685	GO:0000830
Q06685	GO:0000831
O43314	GO:0000829
O43314	GO:0000828
Q6ZQB6	GO:0000828
P32241	GO:0004999
P30083	GO:0004999
P41587	GO:0004930
P35000	GO:0004999
P81401	GO:0005179
P63289	GO:0005179
P01282	GO:0005179
P01282	GO:0005184
P45644	GO:0005184
P32648	GO:0005179
P01284	GO:0005179
P01283	GO:0005179
P01283	GO:0005102
P10799	GO:0042802
P17798	GO:0042802
Q7CEG3	GO:0042802
P17800	GO:0042802
P18591	GO:0003677
P18592	GO:0003677
P0A3W8	GO:0003677
P07545	GO:0000156
Q69YN4	GO:0044822
P62762	GO:0005509
Q6MWE5	GO:0005381
Q6ERE5	GO:0005381
Q8VHI5	GO:0005539
Q6RG02	GO:0005319
Q92093	GO:0005102
P38435	GO:0008488
O88496	GO:0008488
O88496	GO:0042277
O88496	GO:0019842
Q0KK55	GO:0005088
Q9BQB6	GO:0047057
Q9CRC0	GO:0047057
Q6TEK4	GO:0047058
Q8N0U8	GO:0047057
Q6TEK5	GO:0047057
Q6TEK3	GO:0047057
P0C8W3	GO:0004867
P0DJ47	GO:0004867
P86862	GO:0019870
P86862	GO:0004867
B2G331	GO:0008200
B2G331	GO:0004867
Q90WA1	GO:0004867
P0DJ46	GO:0004867
P0DJ45	GO:0004867
P0DJ48	GO:0004867
P0DJ49	GO:0004867
P0DJ50	GO:0004867
P82966	GO:0004867
D8KY58	GO:0004867
P03109	GO:0000149
P98165	GO:0034185
P98165	GO:0030228
P98155	GO:0034185
P98155	GO:0048306
P98155	GO:0001948
P98155	GO:0034437
P98155	GO:0005041
P98155	GO:0034189
P98155	GO:0030229
P98156	GO:0038025
P98166	GO:0030296
P68613	GO:0042802
P07610	GO:0042802
P13559	GO:0003796
P85420	GO:0005509
P85420	GO:0000287
P85420	GO:0008237
P85420	GO:0008270
Q9PW35	GO:0005509
Q9PW35	GO:0004222
Q9PW35	GO:0008270
P0DJJ6	GO:0046872
P0DJJ6	GO:0008237
P0DJ42	GO:0004222
P83255	GO:0005509
P83255	GO:0000287
P83255	GO:0004222
P86802	GO:0004175
P0CB14	GO:0008233
P84907	GO:0004222
P84907	GO:0008270
Q9PSN7	GO:0008237
Q8JIR2	GO:0008237
Q8JIR2	GO:0008270
P86092	GO:0004222
Q10749	GO:0008233
Q10749	GO:0008270
P85005	GO:0031859
P0DJ43	GO:0046872
P0DJ43	GO:0004222
P0DJ43	GO:0016504
A3R0T9	GO:0004222
A3R0T9	GO:0008270
P0DJ44	GO:0046872
P0DJ44	GO:0008237
P38784	GO:0051082
P54219	GO:0008504
Q01818	GO:0019899
Q01818	GO:0015222
Q27963	GO:0097159
Q05940	GO:0008504
Q01827	GO:0005275
Q01827	GO:0008144
Q01827	GO:0019899
Q01827	GO:0031072
Q01827	GO:0015222
P85975	GO:0004222
P85975	GO:0008237
P85975	GO:0008270
P22808	GO:0000981
P22808	GO:0008134
P12627	GO:0042802
O95497	GO:0017159
Q9Z0K8	GO:0034235
O95498	GO:0017159
Q9QZ25	GO:0017159
Q62471	GO:0042803
Q62471	GO:0043621
P42839	GO:0015369
P42839	GO:0015386
P42839	GO:0015385
Q96AW1	GO:0004871
Q87P32	GO:0070733
Q87P32	GO:0048365
Q9SGQ0	GO:0043565
Q9SLB9	GO:0043565
P30022	GO:0042393
P30022	GO:0031491
Q9Y1I2	GO:0019905
Q63615	GO:0032403
Q9H9H4	GO:0048306
A5D8V6	GO:0048306
Q00733	GO:0003677
Q00733	GO:0042803
Q9Y2B5	GO:0005215
P9WJ45	GO:0097351
P9WFA5	GO:0004540
P95004	GO:0004521
Q84LM2	GO:0004197
Q9LJX8	GO:0004197
Q39119	GO:0004197
Q39119	GO:0004175
O13742	GO:0005524
P32563	GO:0046961
Q93050	GO:0051117
Q13488	GO:0005215
Q9HBG4	GO:0051117
Q9Y4B6	GO:1990244
P13372	GO:0004872
P32319	GO:0005048
Q9H270	GO:0019904
Q9H270	GO:0019905
P22219	GO:0004674
P22219	GO:0043130
Q920Q4	GO:0003779
P32913	GO:0032266
Q9P253	GO:0019905
Q8R307	GO:0003779
P21576	GO:0003924
P36017	GO:0003924
Q9BRG1	GO:0042803
Q9BRG1	GO:0047485
P47142	GO:0005198
O13821	GO:0032266
P40343	GO:0032266
P40343	GO:0043130
Q9UK41	GO:0043130
Q02767	GO:0032403
P20795	GO:0005524
P50520	GO:0016303
P22543	GO:0016303
P22543	GO:0004672
Q9VU87	GO:0003730
Q86VN1	GO:0008022
Q86VN1	GO:0043130
Q91XD6	GO:0043130
Q6DDF4	GO:0003730
Q06696	GO:0043130
P49754	GO:0042802
Q5KU39	GO:0008017
P38959	GO:0017137
P38932	GO:0000149
P38932	GO:0051082
Q9UN37	GO:0005524
Q9UN37	GO:0016887
Q9UN37	GO:0008022
Q9UN37	GO:0019904
Q793F9	GO:0017048
O75351	GO:0016887
O75351	GO:0042623
O75351	GO:0042802
O75351	GO:0008022
O75351	GO:0042803
P52917	GO:0005524
P52917	GO:0016887
P52917	GO:0042802
P52917	GO:0042803
Q96JG6	GO:0000149
O01839	GO:0019905
Q155U0	GO:0030306
G5EFV8	GO:0017137
G5EFV8	GO:0019905
Q8N1B4	GO:0019905
Q22639	GO:0019905
Q92331	GO:0032266
Q03433	GO:0031491
Q03388	GO:0042393
Q06385	GO:0019899
Q06385	GO:0070273
P53853	GO:0010698
P53853	GO:0042393
P39702	GO:0051020
P39702	GO:0043495
Q9LT31	GO:0005089
P54787	GO:0005085
P54787	GO:0043130
P18045	GO:0042802
Q19848	GO:0004672
Q99986	GO:0035175
Q99986	GO:0072354
Q99986	GO:0031493
Q99986	GO:0004672
Q99986	GO:0019901
Q99986	GO:0004674
Q80X41	GO:0004674
Q86Y07	GO:0019904
Q86Y07	GO:0019901
Q86Y07	GO:0004674
Q8BN21	GO:0004674
Q8IV63	GO:0019903
Q8K3G5	GO:0019903
Q8L3W1	GO:0003677
P37370	GO:0003779
P03688	GO:0003677
Q5VU13	GO:0044822
O49195	GO:0003993
O49195	GO:0008134
P0DJE9	GO:0004252
P85109	GO:0004252
P84788	GO:0004252
O82122	GO:0003993
P84787	GO:0004252
Q9PRW2	GO:0004252
Q9PRW4	GO:0004252
Q9PRW3	GO:0004252
Q7SZE2	GO:0008236
Q9KVG9	GO:0003700
P93026	GO:0009940
P09184	GO:0003677
P09184	GO:0043765
O42250	GO:0003682
O42250	GO:0044212
O42477	GO:0043565
Q9NP79	GO:0008022
Q06263	GO:0001671
Q9UR17	GO:0030695
P40046	GO:0003729
P43585	GO:0000822
Q02725	GO:0000822
Q9M8S8	GO:0008934
Q9M8S8	GO:0010347
P47075	GO:0000822
P47075	GO:0008976
Q7TSP5	GO:0005102
P02774	GO:0003779
P02774	GO:1902118
P02774	GO:0005499
P04276	GO:0005499
P40438	GO:0005048
P40890	GO:0005048
Q9SEL5	GO:0005483
Q96AJ9	GO:0005484
Q9UEU0	GO:0019869
Q9UEU0	GO:0000149
Q04338	GO:0005484
P04004	GO:0005178
P29788	GO:0050840
Q08831	GO:0070336
Q08831	GO:0003723
Q9VKI3	GO:0008316
Q8R2Z5	GO:0042802
Q5GFL6	GO:0042802
Q70UZ7	GO:0042802
P04275	GO:0051087
P04275	GO:0005518
P04275	GO:0001948
P04275	GO:0042802
P04275	GO:0019865
P04275	GO:0005178
P04275	GO:0002020
P04275	GO:0042803
P04275	GO:0047485
Q6B9X6	GO:0005524
Q6B9X6	GO:0005516
Q6B9X6	GO:0004672
Q6B9X6	GO:0004674
P27242	GO:0008917
P27242	GO:0016757
Q9BTA9	GO:0003682
Q9BTA9	GO:0000993
Q21770	GO:0017151
Q7X8C5	GO:0004674
Q8VYA3	GO:0004383
Q9BUR4	GO:0051087
Q9BUR4	GO:0032403
Q9BUR4	GO:0003723
Q9BUR4	GO:0070034
D4G3R4	GO:0004549
G4NYJ6	GO:0004549
Q07833	GO:0004549
P01173	GO:0045735
Q03631	GO:0043565
Q03631	GO:0003700
O45797	GO:0004672
O45797	GO:0001225
Q0IIJ3	GO:0071933
Q0IIJ3	GO:0034237
Q92558	GO:0032403
Q9Y6W5	GO:0003779
Q9Y6W5	GO:0098641
Q9Y6W5	GO:0032403
Q54CK9	GO:0003779
Q7JW27	GO:0051020
A8K0Z3	GO:0043014
A8K0Z3	GO:0031625
Q8VDD8	GO:0043015
Q95107	GO:0042802
O00401	GO:0030695
O08816	GO:0042802
P42768	GO:0030695
P42768	GO:0042802
P42768	GO:0043274
P42768	GO:0019901
P42768	GO:0017124
P70315	GO:0042802
Q03149	GO:0052716
P37749	GO:0008921
P36667	GO:0016758
P9WMY3	GO:0016758
O44342	GO:0042803
Q9Y2W2	GO:0044822
Q9Y2W2	GO:0003697
Q9Y2W2	GO:0050699
Q923D5	GO:0008599
Q96G27	GO:0050699
P97764	GO:0050699
A3KFF6	GO:0050699
Q969T9	GO:0031490
Q969T9	GO:0000979
Q969T9	GO:0001105
O75554	GO:0070064
G3XD23	GO:0070404
Q9HZ76	GO:0030170
G3XD61	GO:0008761
Q96I51	GO:0044822
O43709	GO:0044822
P71241	GO:0089702
Q9H6R7	GO:0019900
Q8IWB7	GO:0005545
Q8IZQ1	GO:0005545
Q6VNB8	GO:0003831
O75717	GO:0003677
P59328	GO:0003682
P59328	GO:0003723
P59328	GO:0070063
Q94C48	GO:0008017
Q91V09	GO:1990841
Q9W7F2	GO:0051015
Q11176	GO:0051015
Q9C0J8	GO:0044822
Q8NI36	GO:0044822
Q9UNX4	GO:0044822
Q15061	GO:0044822
Q9R037	GO:0017137
O15213	GO:0044822
Q17963	GO:0001085
Q9M2Z2	GO:0042393
P61964	GO:0018024
P61964	GO:0035064
Q9NNW5	GO:0044822
Q5XFW6	GO:0043560
Q9NW82	GO:0019899
Q8IWA0	GO:0044822
Q8BFQ4	GO:0003682
Q80ZK9	GO:0004857
Q80ZK9	GO:0042393
Q80ZK9	GO:0042826
B3FN88	GO:0016780
P0AC78	GO:0008144
P0AC78	GO:0042802
P0AC78	GO:0000287
P0AC78	GO:0030145
P0AC78	GO:0008963
P0AC78	GO:0016780
P9WMW5	GO:0016780
Q9X1N5	GO:0000287
Q9X1N5	GO:0030145
Q9X1N5	GO:0016780
P27828	GO:0042802
P27828	GO:0008761
Q6LZC4	GO:0008761
P27829	GO:0089714
Q6LZC3	GO:0016616
P27832	GO:0008080
P27833	GO:0019180
P56258	GO:0008417
P27836	GO:0016758
Q9V4M2	GO:0030674
P37669	GO:0016413
Q8L4H0	GO:0004672
P54350	GO:0004713
P30291	GO:0016301
P30291	GO:0004713
P47810	GO:0004672
P07527	GO:0004674
P07527	GO:0004713
P47817	GO:0004713
Q66JT0	GO:0004713
A4PES0	GO:0004713
Q9VJN5	GO:0042803
Q9SEI0	GO:0003677
Q84LH3	GO:0008408
Q8BTE6	GO:0008047
Q14508	GO:0019828
Q14508	GO:0004866
Q14508	GO:0004867
B5L3X1	GO:0003831
B5L3X1	GO:0016758
O76024	GO:0051117
O76024	GO:0031625
P56695	GO:0051117
Q9VWS4	GO:0005031
P60590	GO:0019855
P60590	GO:0019870
Q8TF30	GO:0071933
Q8TF30	GO:0017049
Q8TF30	GO:0008017
P12611	GO:0019211
P34761	GO:0003729
Q12416	GO:0001135
Q12416	GO:0001191
P9WF43	GO:0051539
P9WF43	GO:0003677
P9WF43	GO:0015035
P9WF43	GO:0047134
P9WF41	GO:0051539
P9WF41	GO:0003677
P9WF41	GO:0051536
P9WF41	GO:0015035
P9WF39	GO:0051539
P9WF39	GO:0003677
P9WF39	GO:0047134
Q80VW5	GO:0046982
Q80VW5	GO:0042803
Q810W9	GO:0019904
Q9M9S3	GO:0003677
Q9M9S3	GO:0003697
Q9M9S3	GO:0042162
B2LXS7	GO:0003677
B2LXS7	GO:0003723
Q9LL85	GO:0043565
Q9LL85	GO:0003700
D9J034	GO:0003677
Q66GR6	GO:0003677
Q9XI33	GO:0043565
Q9XI33	GO:0003700
O74304	GO:0004709
Q8GXA4	GO:0046982
Q9FH18	GO:0046982
Q9FH18	GO:0042803
O43516	GO:0003779
O43516	GO:0005522
Q9Z0G8	GO:0017124
Q5MNZ9	GO:0050681
Q5MNZ9	GO:0030331
Q5MNZ9	GO:0080025
Q5MNZ9	GO:0032266
Q5MNZ9	GO:0005102
Q9Y4P8	GO:0080025
Q9Y4P8	GO:0032266
Q9Y4P8	GO:0010314
P33886	GO:0004708
P33886	GO:0004715
O14299	GO:0004709
O88286	GO:0070984
O04193	GO:0051015
Q94JX5	GO:0051015
Q95ST2	GO:0017147
Q5T9L3	GO:0017147
Q6DID7	GO:0017147
Q6P689	GO:0031852
P70701	GO:0005102
O00744	GO:0048018
P48614	GO:0005102
P49893	GO:0005109
P49893	GO:0019838
P49893	GO:0042803
P49893	GO:0017147
Q9CAV6	GO:0004672
Q9H4A3	GO:0005524
Q9H4A3	GO:0019869
Q9H4A3	GO:0019902
Q9H4A3	GO:0004674
P83741	GO:0004672
Q9JIH7	GO:0005524
Q9JIH7	GO:0000287
Q9JIH7	GO:0019870
Q9JIH7	GO:0019901
Q9JIH7	GO:0004674
Q9JIH7	GO:0030291
Q8S8Y9	GO:0004672
Q9STK6	GO:0004672
Q9BYP7	GO:0019869
Q9BYP7	GO:0004672
Q9BYP7	GO:0004674
Q9LVL5	GO:0004672
Q9LVL5	GO:0004674
Q96J92	GO:0019869
Q9SCU5	GO:0043424
Q9SCU5	GO:0004672
Q8S8Y8	GO:0004672
Q8LST2	GO:0004672
Q944Q0	GO:0042802
Q944Q0	GO:0004672
Q2V338	GO:0004672
P49339	GO:0042056
O73864	GO:0046982
O96014	GO:0005096
O96014	GO:0030295
O96014	GO:0044212
P48615	GO:0005102
P34888	GO:0030971
P04628	GO:0016015
P04628	GO:0044212
P04426	GO:0005125
P04426	GO:0019904
P04426	GO:0048018
P04426	GO:0005102
Q98SN7	GO:0005109
O70283	GO:0005102
P28465	GO:0005109
P09544	GO:0005125
P09544	GO:0005109
P09544	GO:0048018
P56704	GO:0039706
P56704	GO:0048018
P56704	GO:0005102
P27467	GO:0005109
P27467	GO:0005110
P27467	GO:0019904
P27467	GO:0048018
P27467	GO:0003713
P56703	GO:0005109
P56703	GO:0048018
P17553	GO:0019904
P17553	GO:0005102
P40589	GO:0005109
P56705	GO:0048018
P22724	GO:0005109
P22724	GO:0005102
P22724	GO:0003714
